Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-02-05,138.25999450683594,138.49000549316406,136.72999572753906,137.27999877929688,127.288330078125,190000,2020-02-05
2020-02-06,137.64999389648438,138.3300018310547,137.11000061035156,137.66000366210938,127.64067077636719,123200,2020-02-06
2020-02-07,136.5,139.75999450683594,135.35000610351562,138.08999633789062,128.0393524169922,167600,2020-02-07
2020-02-10,138.35000610351562,139.36000061035156,137.97999572753906,139.3300018310547,129.18911743164062,137400,2020-02-10
2020-02-11,139.57000732421875,140.52999877929688,139.57000732421875,140.0399932861328,129.84739685058594,132900,2020-02-11
2020-02-12,140.27999877929688,141.1999969482422,139.10000610351562,140.3800048828125,130.16265869140625,119700,2020-02-12
2020-02-13,140.08999633789062,141.97000122070312,140.08999633789062,141.6300048828125,131.32171630859375,99100,2020-02-13
2020-02-14,141.85000610351562,142.69000244140625,141.32000732421875,141.89999389648438,131.57205200195312,175300,2020-02-14
2020-02-18,141.99000549316406,142.44000244140625,141.24000549316406,142.00999450683594,131.6740264892578,154700,2020-02-18
2020-02-19,142.14999389648438,142.14999389648438,140.32000732421875,140.66000366210938,130.42230224609375,133600,2020-02-19
2020-02-20,140.47000122070312,142.50999450683594,139.75999450683594,142.36000061035156,131.99856567382812,226100,2020-02-20
2020-02-21,142.63999938964844,142.69000244140625,141.77000427246094,142.16000366210938,131.81314086914062,181600,2020-02-21
2020-02-24,140.05999755859375,141.13999938964844,139.0500030517578,139.5500030517578,129.39308166503906,164700,2020-02-24
2020-02-25,139.75,140.75,134.82000732421875,135.22999572753906,125.38751220703125,194800,2020-02-25
2020-02-26,135.6300048828125,137.0500030517578,134.61000061035156,134.9600067138672,125.13717651367188,153500,2020-02-26
2020-02-27,132.9499969482422,134.16000366210938,127.91000366210938,128.16000366210938,118.83209991455078,230000,2020-02-27
2020-02-28,125.61000061035156,126.02999877929688,120.52999877929688,125.7300033569336,116.5789566040039,532200,2020-02-28
2020-03-02,126.45999908447266,129.5399932861328,123.80999755859375,129.52000427246094,120.09310150146484,258700,2020-03-02
2020-03-03,129.58999633789062,133.27999877929688,128.3699951171875,129.94000244140625,120.48253631591797,239400,2020-03-03
2020-03-04,131.75,135.88999938964844,131.75,135.6199951171875,125.74913787841797,175600,2020-03-04
2020-03-05,133.05999755859375,134.17999267578125,130.47999572753906,132.49000549316406,122.8469467163086,247700,2020-03-05
2020-03-06,129.0,131.72999572753906,126.5199966430664,131.36000061035156,121.79917907714844,282100,2020-03-06
2020-03-09,122.9800033569336,123.2300033569336,116.48999786376953,117.33000183105469,108.79034423828125,352500,2020-03-09
2020-03-10,119.9800033569336,120.38999938964844,111.91000366210938,116.45999908447266,107.983642578125,635900,2020-03-10
2020-03-11,113.54000091552734,113.54000091552734,106.83000183105469,107.1500015258789,99.35127258300781,751800,2020-03-11
2020-03-12,99.61000061035156,101.5999984741211,91.58999633789062,92.81999969482422,86.06426239013672,732400,2020-03-12
2020-03-13,97.73999786376953,111.38999938964844,97.73999786376953,111.38999938964844,103.28267669677734,726000,2020-03-13
2020-03-16,97.1500015258789,100.43000030517578,88.11000061035156,88.12000274658203,81.70633697509766,514800,2020-03-16
2020-03-17,90.37000274658203,100.73999786376953,86.58999633789062,99.91000366210938,92.63821411132812,606000,2020-03-17
2020-03-18,92.04000091552734,100.11000061035156,89.69999694824219,98.12000274658203,90.97850799560547,571200,2020-03-18
2020-03-19,98.69000244140625,108.5,96.58999633789062,101.01000213623047,93.65814971923828,604900,2020-03-19
2020-03-20,102.2699966430664,103.6500015258789,88.61000061035156,89.83000183105469,83.29187774658203,697700,2020-03-20
2020-03-23,88.12000274658203,94.23999786376953,83.4000015258789,90.19000244140625,83.62567901611328,490300,2020-03-23
2020-03-24,95.69000244140625,98.30000305175781,91.19999694824219,98.30000305175781,91.1454086303711,409500,2020-03-24
2020-03-25,97.54000091552734,101.41000366210938,93.9800033569336,96.7300033569336,89.68965911865234,422200,2020-03-25
2020-03-26,97.9000015258789,104.44000244140625,93.4800033569336,103.55000305175781,96.01329803466797,457500,2020-03-26
2020-03-27,99.54000091552734,109.56999969482422,99.0199966430664,104.98999786376953,97.3484878540039,437600,2020-03-27
2020-03-30,105.23999786376953,105.23999786376953,99.29000091552734,104.70999908447266,97.78739929199219,426700,2020-03-30
2020-03-31,104.13999938964844,105.55999755859375,99.4800033569336,104.4800033569336,97.57261657714844,518700,2020-03-31
2020-04-01,98.86000061035156,99.44000244140625,90.38999938964844,92.5199966430664,86.40332794189453,431200,2020-04-01
2020-04-02,90.73999786376953,97.08999633789062,90.73999786376953,96.26000213623047,89.89606475830078,318600,2020-04-02
2020-04-03,95.20999908447266,96.05000305175781,91.02999877929688,94.04000091552734,87.82282257080078,352500,2020-04-03
2020-04-06,98.9800033569336,102.5999984741211,97.63999938964844,101.37999725341797,94.67756652832031,393500,2020-04-06
2020-04-07,105.01000213623047,107.36000061035156,101.01000213623047,101.33000183105469,94.63086700439453,328300,2020-04-07
2020-04-08,103.38999938964844,107.26000213623047,100.94999694824219,106.54000091552734,99.49641418457031,275300,2020-04-08
2020-04-09,109.70999908447266,114.95999908447266,108.3499984741211,114.7300033569336,107.14496612548828,253200,2020-04-09
2020-04-13,113.23999786376953,113.23999786376953,107.37999725341797,108.43000030517578,101.26146697998047,268100,2020-04-13
2020-04-14,112.05999755859375,115.23999786376953,111.11000061035156,113.80000305175781,106.27645874023438,247900,2020-04-14
2020-04-15,108.94999694824219,111.19000244140625,105.12000274658203,106.36000061035156,99.32833099365234,258700,2020-04-15
2020-04-16,106.55999755859375,107.08000183105469,103.86000061035156,105.80999755859375,98.8146743774414,332100,2020-04-16
2020-04-17,109.30000305175781,109.55999755859375,106.26000213623047,107.44000244140625,100.3369140625,229800,2020-04-17
2020-04-20,105.06999969482422,106.19999694824219,103.9000015258789,104.12999725341797,97.24575805664062,174100,2020-04-20
2020-04-21,100.58000183105469,103.63999938964844,100.58000183105469,102.69999694824219,95.9102783203125,227800,2020-04-21
2020-04-22,105.18000030517578,105.18000030517578,102.41999816894531,103.2699966430664,96.4426040649414,207700,2020-04-22
2020-04-23,102.98999786376953,106.31999969482422,102.81999969482422,103.72000122070312,96.86286926269531,258900,2020-04-23
2020-04-24,104.69999694824219,105.04000091552734,102.45999908447266,104.69000244140625,97.76874542236328,172700,2020-04-24
2020-04-27,105.83999633789062,109.87000274658203,105.83999633789062,108.61000061035156,101.42958068847656,169700,2020-04-27
2020-04-28,112.22000122070312,112.5199966430664,109.16000366210938,109.62999725341797,102.38214111328125,184800,2020-04-28
2020-04-29,113.4000015258789,113.87999725341797,109.88999938964844,111.01000213623047,103.67090606689453,208500,2020-04-29
2020-04-30,108.83999633789062,108.87999725341797,104.87999725341797,106.0,98.99211120605469,407500,2020-04-30
2020-05-01,101.44000244140625,105.52999877929688,100.51000213623047,102.2699966430664,95.50871276855469,436900,2020-05-01
2020-05-04,100.22000122070312,101.9000015258789,98.66999816894531,101.41999816894531,94.71491241455078,316100,2020-05-04
2020-05-05,102.98999786376953,105.77999877929688,102.3499984741211,104.86000061035156,97.92748260498047,324600,2020-05-05
2020-05-06,105.26000213623047,107.29000091552734,103.66000366210938,105.30000305175781,98.33840942382812,377100,2020-05-06
2020-05-07,106.9800033569336,107.54000091552734,105.51000213623047,106.5,99.45907592773438,215600,2020-05-07
2020-05-08,108.94000244140625,109.91999816894531,107.55000305175781,109.91999816894531,102.65296936035156,200000,2020-05-08
2020-05-11,107.87000274658203,111.08000183105469,107.2300033569336,109.54000091552734,102.298095703125,372700,2020-05-11
2020-05-12,109.12999725341797,109.12999725341797,102.33000183105469,102.33000183105469,95.56475830078125,484200,2020-05-12
2020-05-13,101.12999725341797,102.01000213623047,98.47000122070312,98.6500015258789,92.12804412841797,292900,2020-05-13
2020-05-14,96.69999694824219,99.4000015258789,94.37999725341797,99.25,92.6883773803711,268800,2020-05-14
2020-05-15,98.4000015258789,98.47000122070312,96.2300033569336,98.16999816894531,91.67977905273438,654800,2020-05-15
2020-05-18,102.7300033569336,105.06999969482422,102.41999816894531,104.19000244140625,97.30179595947266,313800,2020-05-18
2020-05-19,103.25,104.93000030517578,102.44000244140625,102.51000213623047,95.73285675048828,212600,2020-05-19
2020-05-20,104.37000274658203,106.88999938964844,103.80000305175781,106.68000030517578,99.62716674804688,188000,2020-05-20
2020-05-21,106.01000213623047,107.88999938964844,104.87000274658203,107.3499984741211,100.25287628173828,310900,2020-05-21
2020-05-22,107.18000030517578,109.41000366210938,107.0,109.2300033569336,102.00858306884766,281100,2020-05-22
2020-05-26,113.79000091552734,115.36000061035156,113.0,115.06999969482422,107.46249389648438,392700,2020-05-26
2020-05-27,117.91999816894531,118.0999984741211,113.70999908447266,117.88999938964844,110.0960464477539,428400,2020-05-27
2020-05-28,119.62000274658203,119.69999694824219,117.31999969482422,119.61000061035156,111.70233917236328,417800,2020-05-28
2020-05-29,118.0,119.51000213623047,116.12000274658203,116.25,108.5644760131836,501800,2020-05-29
2020-06-01,116.16000366210938,117.08999633789062,113.72000122070312,115.05000305175781,107.44380950927734,433600,2020-06-01
2020-06-02,116.05000305175781,117.25,115.38999938964844,116.4000015258789,108.7045669555664,368600,2020-06-02
2020-06-03,118.20999908447266,121.16999816894531,118.19999694824219,120.13999938964844,112.19730377197266,266600,2020-06-03
2020-06-04,119.0999984741211,119.0999984741211,114.97000122070312,116.69000244140625,108.97538757324219,289400,2020-06-04
2020-06-05,121.38999938964844,123.9800033569336,120.86000061035156,122.58999633789062,114.48532104492188,376300,2020-06-05
2020-06-08,124.69000244140625,125.02999877929688,122.19999694824219,124.9800033569336,116.71732330322266,280800,2020-06-08
2020-06-09,122.33999633789062,124.88999938964844,121.06999969482422,122.88999938964844,114.76548767089844,274200,2020-06-09
2020-06-10,121.7699966430664,124.0999984741211,120.76000213623047,122.08000183105469,114.00904083251953,349700,2020-06-10
2020-06-11,116.61000061035156,119.55000305175781,116.02999877929688,117.19999694824219,109.45166778564453,440700,2020-06-11
2020-06-12,122.0,122.0,115.29000091552734,119.91000366210938,111.98250579833984,385900,2020-06-12
2020-06-15,115.7300033569336,122.9800033569336,115.31999969482422,122.0,113.93434143066406,263300,2020-06-15
2020-06-16,126.75,127.16999816894531,122.25,122.97000122070312,114.84020233154297,253900,2020-06-16
2020-06-17,123.77999877929688,124.16999816894531,121.58999633789062,122.3499984741211,114.26117706298828,235700,2020-06-17
2020-06-18,120.62000274658203,121.97000122070312,120.2699966430664,120.61000061035156,112.63622283935547,172800,2020-06-18
2020-06-19,121.25,121.63999938964844,117.4800033569336,117.55000305175781,109.77854919433594,751700,2020-06-19
2020-06-22,117.02999877929688,119.9800033569336,114.6500015258789,119.73999786376953,111.8237533569336,249100,2020-06-22
2020-06-23,121.30000305175781,121.30000305175781,117.43000030517578,118.7699966430664,110.9178695678711,219800,2020-06-23
2020-06-24,117.19999694824219,118.23999786376953,113.5199966430664,115.29000091552734,107.66793823242188,263100,2020-06-24
2020-06-25,114.55999755859375,117.19000244140625,114.33000183105469,117.05999755859375,109.32093048095703,179500,2020-06-25
2020-06-26,116.13999938964844,117.1500015258789,113.47000122070312,113.7300033569336,106.21107482910156,426700,2020-06-26
2020-06-29,114.5,117.83999633789062,113.52999877929688,116.5999984741211,109.61419677734375,281900,2020-06-29
2020-06-30,116.22000122070312,119.31999969482422,116.22000122070312,118.61000061035156,111.5037612915039,292800,2020-06-30
2020-07-01,119.2300033569336,122.4000015258789,118.61000061035156,121.95999908447266,114.65306091308594,157600,2020-07-01
2020-07-02,124.73999786376953,125.13999938964844,121.27999877929688,121.80000305175781,114.50263214111328,162900,2020-07-02
2020-07-06,124.7300033569336,124.7300033569336,120.19999694824219,120.38999938964844,113.17713165283203,245100,2020-07-06
2020-07-07,118.37999725341797,119.91999816894531,117.5199966430664,117.62999725341797,110.58248138427734,177200,2020-07-07
2020-07-08,117.7699966430664,119.0199966430664,117.52999877929688,118.2699966430664,111.18413543701172,150300,2020-07-08
2020-07-09,117.63999938964844,118.19000244140625,115.30999755859375,117.93000030517578,110.864501953125,254400,2020-07-09
2020-07-10,117.9800033569336,118.69999694824219,116.5999984741211,117.83000183105469,110.77050018310547,199900,2020-07-10
2020-07-13,118.91999816894531,120.37999725341797,117.44000244140625,117.70999908447266,110.65769958496094,169400,2020-07-13
2020-07-14,117.88999938964844,119.30000305175781,117.25,119.18000030517578,112.03961181640625,186700,2020-07-14
2020-07-15,121.79000091552734,122.88999938964844,118.29000091552734,118.75,111.6353759765625,261600,2020-07-15
2020-07-16,118.2300033569336,119.08000183105469,115.94000244140625,116.56999969482422,109.58599090576172,193500,2020-07-16
2020-07-17,117.13999938964844,120.55000305175781,116.86000061035156,120.47000122070312,113.2523422241211,210900,2020-07-17
2020-07-20,120.0,120.11000061035156,118.97000122070312,119.41999816894531,112.2652359008789,156300,2020-07-20
2020-07-21,120.87999725341797,121.72000122070312,119.63999938964844,119.75,112.57546997070312,319800,2020-07-21
2020-07-22,118.76000213623047,121.23999786376953,118.76000213623047,121.11000061035156,113.85399627685547,209700,2020-07-22
2020-07-23,120.20999908447266,123.54000091552734,119.75,121.69999694824219,114.40863800048828,164300,2020-07-23
2020-07-24,121.69000244140625,122.83999633789062,121.44999694824219,121.55000305175781,114.26763153076172,246300,2020-07-24
2020-07-27,121.25,124.19999694824219,120.06999969482422,124.06999969482422,116.63664245605469,255000,2020-07-27
2020-07-28,123.72000122070312,127.61000061035156,122.88999938964844,126.87000274658203,119.2688980102539,327300,2020-07-28
2020-07-29,129.2100067138672,133.97000122070312,129.2100067138672,133.8000030517578,125.78372192382812,429800,2020-07-29
2020-07-30,131.72999572753906,134.25999450683594,131.00999450683594,133.3300018310547,125.34184265136719,405000,2020-07-30
2020-07-31,133.02999877929688,133.02999877929688,129.92999267578125,132.66000366210938,124.71199798583984,280500,2020-07-31
2020-08-03,133.22000122070312,133.22000122070312,130.77999877929688,132.4199981689453,124.48638916015625,167200,2020-08-03
2020-08-04,131.74000549316406,134.6300048828125,131.72000122070312,134.33999633789062,126.29132843017578,192000,2020-08-04
2020-08-05,135.30999755859375,135.4499969482422,133.05999755859375,135.17999267578125,127.08099365234375,145400,2020-08-05
2020-08-06,134.9199981689453,136.32000732421875,134.72000122070312,135.35000610351562,127.24083709716797,105400,2020-08-06
2020-08-07,134.64999389648438,137.19000244140625,134.64999389648438,137.0,128.7919921875,115700,2020-08-07
2020-08-10,137.41000366210938,137.6300048828125,135.82000732421875,135.91000366210938,127.76728057861328,173900,2020-08-10
2020-08-11,137.92999267578125,137.92999267578125,132.3300018310547,133.02999877929688,125.05982971191406,206300,2020-08-11
2020-08-12,133.89999389648438,135.57000732421875,133.89999389648438,135.38999938964844,127.27845001220703,146100,2020-08-12
2020-08-13,134.42999267578125,135.8699951171875,133.9499969482422,135.00999450683594,126.92117309570312,270800,2020-08-13
2020-08-14,134.22999572753906,135.63999938964844,133.05999755859375,133.1999969482422,125.21965026855469,257200,2020-08-14
2020-08-17,133.08999633789062,134.74000549316406,132.57000732421875,134.0,125.97171020507812,133900,2020-08-17
2020-08-18,133.57000732421875,134.5500030517578,133.0800018310547,133.8800048828125,125.8589096069336,140500,2020-08-18
2020-08-19,134.27999877929688,134.27999877929688,132.92999267578125,133.24000549316406,125.25724792480469,265800,2020-08-19
2020-08-20,132.39999389648438,134.52000427246094,132.25,133.52000427246094,125.52046966552734,145200,2020-08-20
2020-08-21,133.72999572753906,134.75,131.30999755859375,133.1999969482422,125.21965026855469,112000,2020-08-21
2020-08-24,132.88999938964844,133.99000549316406,131.64999389648438,133.9199981689453,125.8965072631836,149600,2020-08-24
2020-08-25,134.49000549316406,134.75999450683594,132.7100067138672,134.75999450683594,126.68621063232422,117600,2020-08-25
2020-08-26,134.25,136.1699981689453,133.75,135.17999267578125,127.08099365234375,211900,2020-08-26
2020-08-27,136.2899932861328,136.9499969482422,135.0500030517578,135.4499969482422,127.3348388671875,119800,2020-08-27
2020-08-28,136.27999877929688,137.63999938964844,133.60000610351562,134.83999633789062,126.76138305664062,146800,2020-08-28
2020-08-31,134.36000061035156,134.74000549316406,133.16000366210938,133.16000366210938,125.18203735351562,242400,2020-08-31
2020-09-01,132.64999389648438,134.6199951171875,131.75999450683594,134.02000427246094,125.99051666259766,119700,2020-09-01
2020-09-02,133.63999938964844,137.4199981689453,133.41000366210938,136.8000030517578,128.60394287109375,252500,2020-09-02
2020-09-03,136.80999755859375,137.14999389648438,133.0,134.49000549316406,126.43235778808594,185800,2020-09-03
2020-09-04,135.6300048828125,135.72999572753906,129.22999572753906,131.94000244140625,124.03514862060547,262700,2020-09-04
2020-09-08,130.8800048828125,131.3000030517578,129.0,129.3800048828125,121.62850189208984,185000,2020-09-08
2020-09-09,130.1699981689453,132.39999389648438,129.33999633789062,130.52999877929688,122.7096176147461,200900,2020-09-09
2020-09-10,130.44000244140625,130.55999755859375,129.02000427246094,129.1300048828125,121.39349365234375,174000,2020-09-10
2020-09-11,129.33999633789062,129.4199981689453,126.55000305175781,128.5500030517578,120.84823608398438,204700,2020-09-11
2020-09-14,129.49000549316406,132.22000122070312,129.3300018310547,131.77000427246094,123.87530517578125,143100,2020-09-14
2020-09-15,132.25,134.72000122070312,131.89999389648438,134.02999877929688,125.99991607666016,202200,2020-09-15
2020-09-16,134.77000427246094,136.33999633789062,134.05999755859375,135.7100067138672,127.57926940917969,385300,2020-09-16
2020-09-17,134.3000030517578,135.5800018310547,132.42999267578125,135.24000549316406,127.137451171875,551000,2020-09-17
2020-09-18,135.8800048828125,136.08999633789062,132.4199981689453,132.80999755859375,124.85301208496094,810200,2020-09-18
2020-09-21,130.64999389648438,130.64999389648438,128.1199951171875,129.22000122070312,121.47809600830078,327900,2020-09-21
2020-09-22,129.33999633789062,133.4199981689453,129.33999633789062,132.25,124.32654571533203,262300,2020-09-22
2020-09-23,131.7100067138672,132.75999450683594,126.55999755859375,126.72000122070312,119.12789154052734,238700,2020-09-23
2020-09-24,127.08000183105469,129.02000427246094,125.43000030517578,126.25,118.68603515625,186500,2020-09-24
2020-09-25,125.62999725341797,128.9199981689453,125.62000274658203,128.8800048828125,121.1584701538086,111400,2020-09-25
2020-09-28,130.80999755859375,132.8000030517578,130.33999633789062,132.41000366210938,124.47698211669922,144100,2020-09-28
2020-09-29,131.2100067138672,132.1699981689453,129.16000366210938,129.77000427246094,122.72736358642578,219100,2020-09-29
2020-09-30,130.67999267578125,131.8699951171875,128.0800018310547,129.3300018310547,122.31124114990234,219200,2020-09-30
2020-10-01,129.9600067138672,133.92999267578125,129.05999755859375,133.8300018310547,126.56702423095703,198300,2020-10-01
2020-10-02,131.75999450683594,137.25999450683594,131.00999450683594,136.77000427246094,129.34747314453125,234400,2020-10-02
2020-10-05,138.14999389648438,139.86000061035156,135.85000610351562,139.72999572753906,132.14683532714844,159500,2020-10-05
2020-10-06,141.02000427246094,142.72999572753906,138.67999267578125,139.89999389648438,132.30760192871094,225800,2020-10-06
2020-10-07,140.42999267578125,141.47999572753906,138.97999572753906,141.0399932861328,133.3857421875,192800,2020-10-07
2020-10-08,142.08999633789062,144.07000732421875,141.52999877929688,143.9499969482422,136.13783264160156,262100,2020-10-08
2020-10-09,144.9499969482422,145.55999755859375,143.1300048828125,145.4499969482422,137.55642700195312,124600,2020-10-09
2020-10-12,145.66000366210938,148.27000427246094,144.85000610351562,147.64999389648438,139.6370086669922,175900,2020-10-12
2020-10-13,146.75999450683594,146.80999755859375,143.11000061035156,143.1999969482422,135.42852783203125,161100,2020-10-13
2020-10-14,142.60000610351562,143.16000366210938,138.50999450683594,138.72999572753906,131.20111083984375,198300,2020-10-14
2020-10-15,136.7100067138672,141.39999389648438,136.7100067138672,140.27000427246094,132.6575469970703,114800,2020-10-15
2020-10-16,139.4199981689453,140.27999877929688,138.5800018310547,138.6199951171875,131.09707641601562,146100,2020-10-16
2020-10-19,139.27999877929688,139.27999877929688,136.5399932861328,136.82000732421875,129.39476013183594,131300,2020-10-19
2020-10-20,137.9199981689453,138.80999755859375,136.64999389648438,137.4499969482422,129.99058532714844,111500,2020-10-20
2020-10-21,137.27999877929688,137.94000244140625,135.75,137.72000122070312,130.24594116210938,148200,2020-10-21
2020-10-22,137.63999938964844,139.58999633789062,137.4199981689453,137.88999938964844,130.4066925048828,219700,2020-10-22
2020-10-23,138.99000549316406,139.08999633789062,137.1999969482422,138.13999938964844,130.6431427001953,112900,2020-10-23
2020-10-26,136.5800018310547,136.5800018310547,134.27999877929688,135.7100067138672,128.3450164794922,197900,2020-10-26
2020-10-27,134.8300018310547,136.0399932861328,133.50999450683594,133.50999450683594,126.26438903808594,244200,2020-10-27
2020-10-28,131.00999450683594,135.6699981689453,130.63999938964844,133.0,125.78208923339844,281900,2020-10-28
2020-10-29,132.85000610351562,136.5800018310547,131.22000122070312,135.75,128.38284301757812,176600,2020-10-29
2020-10-30,135.3800048828125,135.8300018310547,131.83999633789062,133.0800018310547,125.85771942138672,211200,2020-10-30
2020-11-02,134.9600067138672,137.5,134.42999267578125,137.3300018310547,129.87710571289062,131600,2020-11-02
2020-11-03,139.5800018310547,141.42999267578125,137.75999450683594,140.58999633789062,132.96017456054688,190100,2020-11-03
2020-11-04,140.61000061035156,142.02000427246094,139.52999877929688,140.67999267578125,133.04527282714844,145800,2020-11-04
2020-11-05,140.75,142.42999267578125,140.30999755859375,142.08999633789062,134.37875366210938,138600,2020-11-05
2020-11-06,143.0,144.4199981689453,140.7100067138672,141.24000549316406,133.57489013671875,142600,2020-11-06
2020-11-09,149.57000732421875,153.25999450683594,134.7899932861328,134.89999389648438,127.57897186279297,521500,2020-11-09
2020-11-10,135.64999389648438,140.8699951171875,134.99000549316406,140.25,132.63861083984375,307000,2020-11-10
2020-11-11,141.4499969482422,145.4499969482422,139.8300018310547,145.30999755859375,137.42401123046875,288600,2020-11-11
2020-11-12,144.5500030517578,145.41000366210938,140.75999450683594,142.25999450683594,134.53952026367188,148700,2020-11-12
2020-11-13,142.97999572753906,146.3699951171875,141.9199981689453,146.05999755859375,138.13331604003906,131600,2020-11-13
2020-11-16,149.44000244140625,149.44000244140625,144.36000061035156,146.25,138.31300354003906,196800,2020-11-16
2020-11-17,144.6199951171875,147.1999969482422,143.27000427246094,145.6999969482422,137.79286193847656,162000,2020-11-17
2020-11-18,146.16000366210938,146.16000366210938,140.63999938964844,140.69000244140625,133.05474853515625,125900,2020-11-18
2020-11-19,140.17999267578125,141.5500030517578,139.57000732421875,140.72999572753906,133.09255981445312,94200,2020-11-19
2020-11-20,140.08999633789062,140.80999755859375,139.2100067138672,140.16000366210938,132.5535125732422,183100,2020-11-20
2020-11-23,141.02000427246094,142.72999572753906,139.74000549316406,139.94000244140625,132.34547424316406,156500,2020-11-23
2020-11-24,141.47999572753906,142.5399932861328,137.32000732421875,137.61000061035156,130.1418914794922,235600,2020-11-24
2020-11-25,138.0,139.24000549316406,136.4600067138672,138.0,130.51071166992188,478400,2020-11-25
2020-11-27,138.17999267578125,140.99000549316406,136.3000030517578,140.58999633789062,132.96017456054688,135600,2020-11-27
2020-11-30,140.02999877929688,140.39999389648438,136.2899932861328,136.3300018310547,128.93138122558594,230800,2020-11-30
2020-12-01,137.42999267578125,139.19000244140625,137.42999267578125,138.3699951171875,130.8606414794922,176400,2020-12-01
2020-12-02,137.80999755859375,138.14999389648438,133.10000610351562,133.3300018310547,126.09415435791016,190900,2020-12-02
2020-12-03,133.25,134.55999755859375,132.50999450683594,133.07000732421875,125.8482894897461,307500,2020-12-03
2020-12-04,134.00999450683594,135.2899932861328,133.5800018310547,134.66000366210938,127.3520278930664,286500,2020-12-04
2020-12-07,134.47999572753906,135.27000427246094,133.52000427246094,134.0800018310547,126.80347442626953,188900,2020-12-07
2020-12-08,133.14999389648438,134.60000610351562,132.99000549316406,133.72999572753906,126.47245788574219,265100,2020-12-08
2020-12-09,133.89999389648438,134.63999938964844,131.4499969482422,132.8300018310547,125.62132263183594,300300,2020-12-09
2020-12-10,131.91000366210938,133.57000732421875,131.91000366210938,132.55999755859375,125.365966796875,251400,2020-12-10
2020-12-11,131.4199981689453,133.0399932861328,130.92999267578125,132.5500030517578,125.35649871826172,190800,2020-12-11
2020-12-14,133.4499969482422,135.69000244140625,132.22999572753906,133.0399932861328,125.8199234008789,205800,2020-12-14
2020-12-15,133.8699951171875,136.30999755859375,132.55999755859375,136.17999267578125,128.7894744873047,222200,2020-12-15
2020-12-16,137.08999633789062,138.3000030517578,135.52000427246094,136.86000061035156,129.43258666992188,225700,2020-12-16
2020-12-17,137.30999755859375,139.19000244140625,136.24000549316406,139.1300048828125,131.57940673828125,154400,2020-12-17
2020-12-18,139.52000427246094,139.52000427246094,135.63999938964844,136.30999755859375,128.91246032714844,758800,2020-12-18
2020-12-21,134.16000366210938,135.58999633789062,132.33999633789062,135.4499969482422,128.09910583496094,205500,2020-12-21
2020-12-22,135.5500030517578,139.88999938964844,134.89999389648438,139.38999938964844,131.82528686523438,166500,2020-12-22
2020-12-23,139.9199981689453,140.49000549316406,134.77000427246094,134.99000549316406,127.66407012939453,206900,2020-12-23
