Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-05-14,11.210000038146973,11.670000076293945,10.920000076293945,11.109999656677246,11.109999656677246,187700,2020-05-14
2020-05-15,11.180000305175781,11.34000015258789,10.819999694824219,11.289999961853027,11.289999961853027,168800,2020-05-15
2020-05-18,11.729999542236328,12.180000305175781,11.140000343322754,11.3100004196167,11.3100004196167,230500,2020-05-18
2020-05-19,11.260000228881836,11.720000267028809,10.579999923706055,10.649999618530273,10.649999618530273,159800,2020-05-19
2020-05-20,10.770000457763672,11.460000038146973,10.619999885559082,11.329999923706055,11.329999923706055,250500,2020-05-20
2020-05-21,11.380000114440918,12.359999656677246,11.039999961853027,12.1899995803833,12.1899995803833,350500,2020-05-21
2020-05-22,12.229999542236328,12.229999542236328,11.420000076293945,11.880000114440918,11.880000114440918,192200,2020-05-22
2020-05-26,12.239999771118164,12.239999771118164,11.454999923706055,11.520000457763672,11.520000457763672,183500,2020-05-26
2020-05-27,11.729999542236328,11.729999542236328,10.699999809265137,11.539999961853027,11.539999961853027,282100,2020-05-27
2020-05-28,11.649999618530273,11.789999961853027,11.010000228881836,11.109999656677246,11.109999656677246,225500,2020-05-28
2020-05-29,11.039999961853027,11.170000076293945,10.40999984741211,10.65999984741211,10.65999984741211,432700,2020-05-29
2020-06-01,10.65999984741211,11.050000190734863,10.569999694824219,10.899999618530273,10.899999618530273,238900,2020-06-01
2020-06-02,10.890000343322754,11.569999694824219,10.539999961853027,11.520000457763672,11.520000457763672,241300,2020-06-02
2020-06-03,11.59000015258789,11.979999542236328,11.069999694824219,11.119999885559082,11.119999885559082,260700,2020-06-03
2020-06-04,10.979999542236328,11.279999732971191,10.829999923706055,10.899999618530273,10.899999618530273,235200,2020-06-04
2020-06-05,11.119999885559082,11.324999809265137,10.579999923706055,10.75,10.75,263000,2020-06-05
2020-06-08,10.789999961853027,10.888999938964844,10.420000076293945,10.720000267028809,10.720000267028809,223300,2020-06-08
2020-06-09,10.579999923706055,11.010000228881836,10.199999809265137,10.779999732971191,10.779999732971191,198200,2020-06-09
2020-06-10,10.739999771118164,10.949999809265137,10.3100004196167,10.630000114440918,10.630000114440918,176600,2020-06-10
2020-06-11,10.40999984741211,10.5,9.800000190734863,9.960000038146973,9.960000038146973,304500,2020-06-11
2020-06-12,10.239999771118164,10.34000015258789,9.420000076293945,9.670000076293945,9.670000076293945,421200,2020-06-12
2020-06-15,9.529999732971191,9.720000267028809,9.25,9.5600004196167,9.5600004196167,330700,2020-06-15
2020-06-16,9.800000190734863,10.140000343322754,9.550000190734863,9.729999542236328,9.729999542236328,259500,2020-06-16
2020-06-17,9.6899995803833,9.9399995803833,9.354999542236328,9.920000076293945,9.920000076293945,267700,2020-06-17
2020-06-18,9.829999923706055,10.300000190734863,9.609999656677246,10.270000457763672,10.270000457763672,282500,2020-06-18
2020-06-19,10.329999923706055,10.380000114440918,9.800000190734863,9.90999984741211,9.90999984741211,1051800,2020-06-19
2020-06-22,9.970000267028809,10.670000076293945,9.539999961853027,10.640000343322754,10.640000343322754,399600,2020-06-22
2020-06-23,10.720000267028809,10.949999809265137,10.470000267028809,10.510000228881836,10.510000228881836,197300,2020-06-23
2020-06-24,10.430000305175781,10.579999923706055,9.489999771118164,9.75,9.75,375400,2020-06-24
2020-06-25,9.710000038146973,9.979999542236328,9.390000343322754,9.850000381469727,9.850000381469727,334600,2020-06-25
2020-06-26,9.819999694824219,10.25,9.5600004196167,10.119999885559082,10.119999885559082,1368700,2020-06-26
2020-06-29,10.239999771118164,10.65999984741211,10.020000457763672,10.270000457763672,10.270000457763672,248500,2020-06-29
2020-06-30,10.220000267028809,10.510000228881836,9.984999656677246,10.460000038146973,10.460000038146973,202600,2020-06-30
2020-07-01,10.470000267028809,10.739999771118164,10.270000457763672,10.539999961853027,10.539999961853027,291300,2020-07-01
2020-07-02,10.649999618530273,11.220000267028809,10.53499984741211,10.979999542236328,10.979999542236328,290300,2020-07-02
2020-07-06,11.09000015258789,11.09000015258789,10.529999732971191,10.680000305175781,10.680000305175781,231200,2020-07-06
2020-07-07,10.600000381469727,11.069999694824219,10.600000381469727,10.699999809265137,10.699999809265137,166900,2020-07-07
2020-07-08,10.75,11.0,10.569999694824219,10.920000076293945,10.920000076293945,157200,2020-07-08
2020-07-09,11.479999542236328,12.609999656677246,11.319999694824219,12.079999923706055,12.079999923706055,687500,2020-07-09
2020-07-10,12.149999618530273,12.149999618530273,11.359999656677246,11.359999656677246,11.359999656677246,195500,2020-07-10
2020-07-13,11.390000343322754,12.039999961853027,11.130000114440918,11.649999618530273,11.649999618530273,461500,2020-07-13
2020-07-14,11.640000343322754,12.569999694824219,11.579999923706055,12.550000190734863,12.550000190734863,494200,2020-07-14
2020-07-15,12.789999961853027,12.949999809265137,12.0600004196167,12.399999618530273,12.399999618530273,745600,2020-07-15
2020-07-16,12.390000343322754,12.789999961853027,12.050000190734863,12.640000343322754,12.640000343322754,313500,2020-07-16
2020-07-17,12.59000015258789,13.270000457763672,12.59000015258789,13.09000015258789,13.09000015258789,297000,2020-07-17
2020-07-20,13.140000343322754,13.75,13.050000190734863,13.470000267028809,13.470000267028809,386200,2020-07-20
2020-07-21,13.4399995803833,13.779999732971191,12.710000038146973,12.899999618530273,12.899999618530273,408900,2020-07-21
2020-07-22,12.899999618530273,13.170000076293945,12.550000190734863,12.675000190734863,12.675000190734863,206800,2020-07-22
2020-07-23,12.59000015258789,12.720000267028809,12.194999694824219,12.319999694824219,12.319999694824219,125500,2020-07-23
2020-07-24,12.1899995803833,12.350000381469727,11.949999809265137,12.180000305175781,12.180000305175781,218000,2020-07-24
2020-07-27,12.239999771118164,13.029999732971191,12.239999771118164,12.829999923706055,12.829999923706055,266800,2020-07-27
2020-07-28,12.779999732971191,13.149999618530273,12.524999618530273,12.600000381469727,12.600000381469727,221500,2020-07-28
2020-07-29,12.59000015258789,12.779999732971191,12.414999961853027,12.539999961853027,12.539999961853027,197900,2020-07-29
2020-07-30,12.5,12.710000038146973,12.359999656677246,12.600000381469727,12.600000381469727,130400,2020-07-30
2020-07-31,12.529999732971191,12.569999694824219,11.954999923706055,12.239999771118164,12.239999771118164,332000,2020-07-31
2020-08-03,12.319999694824219,12.779999732971191,12.1899995803833,12.760000228881836,12.760000228881836,102400,2020-08-03
2020-08-04,12.65999984741211,12.800000190734863,12.319999694824219,12.550000190734863,12.550000190734863,98900,2020-08-04
2020-08-05,12.649999618530273,12.670000076293945,12.045000076293945,12.28499984741211,12.28499984741211,148800,2020-08-05
2020-08-06,12.260000228881836,13.300000190734863,12.260000228881836,12.90999984741211,12.90999984741211,235000,2020-08-06
2020-08-07,12.630000114440918,13.210000038146973,12.210000038146973,12.720000267028809,12.720000267028809,149100,2020-08-07
2020-08-10,12.949999809265137,12.979999542236328,12.65999984741211,12.720000267028809,12.720000267028809,145500,2020-08-10
2020-08-11,12.699999809265137,12.760000228881836,12.210000038146973,12.470000267028809,12.470000267028809,264700,2020-08-11
2020-08-12,12.510000228881836,12.739999771118164,12.460000038146973,12.600000381469727,12.600000381469727,104400,2020-08-12
2020-08-13,12.569999694824219,12.9399995803833,12.569999694824219,12.739999771118164,12.739999771118164,117800,2020-08-13
2020-08-14,12.670000076293945,12.789999961853027,12.270000457763672,12.319999694824219,12.319999694824219,144900,2020-08-14
2020-08-17,12.359999656677246,13.380000114440918,12.359999656677246,13.25,13.25,216000,2020-08-17
2020-08-18,13.180000305175781,13.649999618530273,12.979999542236328,13.350000381469727,13.350000381469727,281400,2020-08-18
2020-08-19,13.359999656677246,13.40999984741211,12.229999542236328,12.369999885559082,12.369999885559082,268300,2020-08-19
2020-08-20,12.300000190734863,13.470000267028809,12.21500015258789,12.989999771118164,12.989999771118164,165500,2020-08-20
2020-08-21,12.90999984741211,13.130000114440918,12.649999618530273,13.039999961853027,13.039999961853027,238100,2020-08-21
2020-08-24,13.1899995803833,13.569999694824219,12.770000457763672,12.880000114440918,12.880000114440918,153300,2020-08-24
2020-08-25,12.859999656677246,13.210000038146973,12.779999732971191,12.970000267028809,12.970000267028809,133900,2020-08-25
2020-08-26,13.020000457763672,13.020000457763672,12.520000457763672,12.640000343322754,12.640000343322754,235400,2020-08-26
2020-08-27,12.640000343322754,12.90999984741211,12.479999542236328,12.680000305175781,12.680000305175781,101300,2020-08-27
2020-08-28,12.739999771118164,12.970000267028809,12.649999618530273,12.890000343322754,12.890000343322754,75100,2020-08-28
2020-08-31,12.850000381469727,13.100000381469727,12.850000381469727,12.960000038146973,12.960000038146973,168800,2020-08-31
2020-09-01,12.930000305175781,13.25,12.529999732971191,12.640000343322754,12.640000343322754,122500,2020-09-01
2020-09-02,12.619999885559082,12.65999984741211,12.15999984741211,12.619999885559082,12.619999885559082,154800,2020-09-02
2020-09-03,12.600000381469727,12.869999885559082,12.25,12.3100004196167,12.3100004196167,157600,2020-09-03
2020-09-04,12.5,13.359999656677246,12.354999542236328,13.289999961853027,13.289999961853027,300300,2020-09-04
2020-09-08,13.069999694824219,13.069999694824219,12.3100004196167,12.3100004196167,12.3100004196167,206800,2020-09-08
2020-09-09,12.460000038146973,12.5,12.0,12.15999984741211,12.15999984741211,246600,2020-09-09
2020-09-10,12.25,12.649999618530273,12.149999618530273,12.170000076293945,12.170000076293945,210900,2020-09-10
2020-09-11,12.130000114440918,12.34000015258789,11.819999694824219,12.220000267028809,12.220000267028809,471600,2020-09-11
2020-09-14,12.59000015258789,12.800000190734863,11.550000190734863,11.670000076293945,11.670000076293945,389500,2020-09-14
2020-09-15,11.760000228881836,12.199999809265137,11.520000457763672,11.859999656677246,11.859999656677246,228000,2020-09-15
2020-09-16,12.069999694824219,12.069999694824219,10.8100004196167,10.845000267028809,10.845000267028809,842000,2020-09-16
2020-09-17,10.779999732971191,10.779999732971191,10.270000457763672,10.399999618530273,10.399999618530273,529000,2020-09-17
2020-09-18,10.630000114440918,10.920000076293945,10.029999732971191,10.65999984741211,10.65999984741211,1470200,2020-09-18
2020-09-21,10.520000457763672,10.5649995803833,10.140000343322754,10.229999542236328,10.229999542236328,400900,2020-09-21
2020-09-22,10.270000457763672,10.319999694824219,10.050000190734863,10.300000190734863,10.300000190734863,262200,2020-09-22
2020-09-23,10.260000228881836,10.6899995803833,10.010000228881836,10.119999885559082,10.119999885559082,332700,2020-09-23
2020-09-24,10.020000457763672,10.25,9.880000114440918,10.020000457763672,10.020000457763672,233800,2020-09-24
2020-09-25,10.010000228881836,10.449999809265137,10.010000228881836,10.140000343322754,10.140000343322754,192200,2020-09-25
2020-09-28,10.229999542236328,10.229999542236328,9.930000305175781,10.0,10.0,148000,2020-09-28
2020-09-29,9.989999771118164,10.175000190734863,9.670000076293945,9.930000305175781,9.930000305175781,155200,2020-09-29
2020-09-30,10.039999961853027,10.149999618530273,9.890000343322754,9.989999771118164,9.989999771118164,257100,2020-09-30
2020-10-01,10.039999961853027,10.449999809265137,9.920000076293945,10.3100004196167,10.3100004196167,246200,2020-10-01
2020-10-02,10.119999885559082,10.479999542236328,10.039999961853027,10.119999885559082,10.119999885559082,242900,2020-10-02
2020-10-05,10.25,10.670000076293945,9.859999656677246,10.640000343322754,10.640000343322754,163900,2020-10-05
2020-10-06,10.670000076293945,11.079999923706055,10.479999542236328,10.930000305175781,10.930000305175781,279700,2020-10-06
2020-10-07,10.970000267028809,11.130000114440918,10.75,11.069999694824219,11.069999694824219,114800,2020-10-07
2020-10-08,11.210000038146973,11.260000228881836,10.899999618530273,11.039999961853027,11.039999961853027,138900,2020-10-08
2020-10-09,11.119999885559082,11.180000305175781,10.84000015258789,11.0649995803833,11.0649995803833,105300,2020-10-09
2020-10-12,11.119999885559082,11.390000343322754,10.930000305175781,11.34000015258789,11.34000015258789,132300,2020-10-12
2020-10-13,11.3100004196167,11.4399995803833,10.65999984741211,11.220000267028809,11.220000267028809,320900,2020-10-13
2020-10-14,11.1899995803833,11.425000190734863,11.079999923706055,11.229999542236328,11.229999542236328,127600,2020-10-14
2020-10-15,11.119999885559082,11.555000305175781,10.699999809265137,11.449999809265137,11.449999809265137,155400,2020-10-15
2020-10-16,11.34000015258789,11.729999542236328,11.3100004196167,11.380000114440918,11.380000114440918,180000,2020-10-16
2020-10-19,11.4399995803833,11.449999809265137,11.020000457763672,11.119999885559082,11.119999885559082,170800,2020-10-19
2020-10-20,11.229999542236328,11.420000076293945,11.0,11.260000228881836,11.260000228881836,203800,2020-10-20
2020-10-21,12.770000457763672,12.850000381469727,11.670000076293945,11.949999809265137,11.949999809265137,814700,2020-10-21
2020-10-22,12.25,12.329999923706055,11.75,11.819999694824219,11.819999694824219,337900,2020-10-22
2020-10-23,11.779999732971191,11.779999732971191,11.154999732971191,11.449999809265137,11.449999809265137,377000,2020-10-23
2020-10-26,11.300000190734863,11.6899995803833,11.069999694824219,11.350000381469727,11.350000381469727,161900,2020-10-26
2020-10-27,11.350000381469727,11.739999771118164,11.350000381469727,11.489999771118164,11.489999771118164,115700,2020-10-27
2020-10-28,11.350000381469727,11.430000305175781,11.010000228881836,11.270000457763672,11.270000457763672,137900,2020-10-28
2020-10-29,11.260000228881836,11.390000343322754,10.960000038146973,11.260000228881836,11.260000228881836,190900,2020-10-29
2020-10-30,11.119999885559082,11.180000305175781,10.739999771118164,10.90999984741211,10.90999984741211,268000,2020-10-30
2020-11-02,10.949999809265137,11.270000457763672,10.949999809265137,11.029999732971191,11.029999732971191,223100,2020-11-02
2020-11-03,11.15999984741211,11.390000343322754,10.779999732971191,11.359999656677246,11.359999656677246,176200,2020-11-03
2020-11-04,11.390000343322754,14.069999694824219,11.130000114440918,13.9399995803833,13.9399995803833,866100,2020-11-04
2020-11-05,14.039999961853027,14.140000343322754,13.0,13.729999542236328,13.729999542236328,422900,2020-11-05
2020-11-06,13.720000267028809,13.75,12.199999809265137,12.3100004196167,12.3100004196167,280500,2020-11-06
2020-11-09,12.529999732971191,13.220000267028809,11.930000305175781,12.1899995803833,12.1899995803833,200400,2020-11-09
2020-11-10,11.970000267028809,12.734999656677246,11.930000305175781,12.390000343322754,12.390000343322754,237000,2020-11-10
2020-11-11,12.5,12.520000457763672,12.104999542236328,12.390000343322754,12.390000343322754,201900,2020-11-11
2020-11-12,12.380000114440918,12.550000190734863,12.0600004196167,12.359999656677246,12.359999656677246,222400,2020-11-12
2020-11-13,12.489999771118164,12.5,12.119999885559082,12.300000190734863,12.300000190734863,162000,2020-11-13
2020-11-16,12.460000038146973,12.5600004196167,12.050000190734863,12.399999618530273,12.399999618530273,184000,2020-11-16
2020-11-17,12.300000190734863,12.5,12.100000381469727,12.350000381469727,12.350000381469727,204100,2020-11-17
2020-11-18,12.40999984741211,12.470000267028809,12.09000015258789,12.119999885559082,12.119999885559082,184000,2020-11-18
2020-11-19,12.319999694824219,12.5,11.550000190734863,11.789999961853027,11.789999961853027,185600,2020-11-19
2020-11-20,11.65999984741211,11.765000343322754,11.350000381469727,11.729999542236328,11.729999542236328,168900,2020-11-20
2020-11-23,11.819999694824219,11.890000343322754,11.430000305175781,11.5,11.5,116900,2020-11-23
2020-11-24,11.579999923706055,11.640000343322754,11.010000228881836,11.119999885559082,11.119999885559082,200600,2020-11-24
2020-11-25,11.15999984741211,11.25,10.960000038146973,11.180000305175781,11.180000305175781,102600,2020-11-25
2020-11-27,11.229999542236328,11.369999885559082,11.055000305175781,11.289999961853027,11.289999961853027,82200,2020-11-27
2020-11-30,11.300000190734863,11.489999771118164,11.029999732971191,11.319999694824219,11.319999694824219,804000,2020-11-30
2020-12-01,11.350000381469727,11.449999809265137,10.819999694824219,11.0,11.0,174300,2020-12-01
2020-12-02,11.0,11.270000457763672,10.859999656677246,11.079999923706055,11.079999923706055,181300,2020-12-02
2020-12-03,11.100000381469727,11.114999771118164,10.819999694824219,11.0,11.0,251000,2020-12-03
2020-12-04,11.020000457763672,11.649999618530273,10.84000015258789,11.529999732971191,11.529999732971191,530000,2020-12-04
2020-12-07,12.109999656677246,12.25,11.654999732971191,11.710000038146973,11.710000038146973,184600,2020-12-07
2020-12-08,11.739999771118164,11.739999771118164,11.289999961853027,11.5600004196167,11.5600004196167,385300,2020-12-08
2020-12-09,12.789999961853027,12.904999732971191,11.039999961853027,11.470000267028809,11.470000267028809,563700,2020-12-09
2020-12-10,11.920000076293945,11.920000076293945,11.210000038146973,11.4399995803833,11.4399995803833,252700,2020-12-10
2020-12-11,11.279999732971191,11.539999961853027,11.079999923706055,11.170000076293945,11.170000076293945,162400,2020-12-11
2020-12-14,11.319999694824219,12.869999885559082,11.210000038146973,12.729999542236328,12.729999542236328,474100,2020-12-14
2020-12-15,13.0,13.489999771118164,12.479999542236328,13.460000038146973,13.460000038146973,370400,2020-12-15
2020-12-16,13.420000076293945,13.529999732971191,12.829999923706055,13.09000015258789,13.09000015258789,228600,2020-12-16
2020-12-17,13.260000228881836,13.4350004196167,12.864999771118164,13.260000228881836,13.260000228881836,303900,2020-12-17
2020-12-18,13.260000228881836,13.430000305175781,13.0,13.0600004196167,13.0600004196167,1644400,2020-12-18
2020-12-21,12.8100004196167,13.109999656677246,12.744999885559082,13.020000457763672,13.020000457763672,291900,2020-12-21
2020-12-22,13.020000457763672,13.979999542236328,12.920000076293945,13.819999694824219,13.819999694824219,238100,2020-12-22
2020-12-23,13.819999694824219,13.890000343322754,13.199999809265137,13.25,13.25,77600,2020-12-23
2020-12-24,13.699999809265137,13.699999809265137,13.180000305175781,13.239999771118164,13.239999771118164,122600,2020-12-24
